date,transID,quantity,type,price,clientName,stationName,transactionType,transactionFor,journalTransactionID
2012-03-27 14:20:07,2455489453,1,10MN MicroWarpdrive II,2146998.00,Naughty Maid,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5660509821
2012-03-27 14:13:38,2455485673,1,10MN MicroWarpdrive II,2146998.00,nashau3,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5660491546
2012-03-27 14:11:43,2455484593,1,10MN MicroWarpdrive II,2146998.00,BillyBob Tucker,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5660486768
2012-03-27 14:03:50,2455479668,1,10MN MicroWarpdrive II,2146998.00,BillyBob Tucker,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5660462991
2012-03-27 13:06:57,2455447163,70,Energized Adaptive Nano Membrane II,955997.00,cranetrade slutto,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5660304349
2012-03-27 10:38:45,2455385046,1,10MN MicroWarpdrive II,2146998.00,TheQ,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5660020411
2012-03-27 10:31:25,2455381346,1,10MN MicroWarpdrive II,2146998.00,Grenzor,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5660004426
2012-03-27 10:24:11,2455377259,1,10MN MicroWarpdrive II,2146998.00,Jita Jove,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659986785
2012-03-27 10:21:24,2455375729,7,Neutron Blaster Cannon II,4148897.16,cenyjita,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659980538
2012-03-27 10:18:25,2455374170,30,10MN MicroWarpdrive II,2146998.00,cenyjita,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659973174
2012-03-27 10:17:25,2455373630,1,10MN MicroWarpdrive II,2146998.00,Die Kutte,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659970920
2012-03-27 10:04:00,2455366819,1,10MN MicroWarpdrive II,2146998.00,Calista Calamity,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659938814
2012-03-27 10:03:51,2455366744,1,10MN MicroWarpdrive II,2146998.00,Verbz Banker,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659938510
2012-03-27 10:02:56,2455366211,1,10MN MicroWarpdrive II,2146998.00,Giuseppe Bakhtyar,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659936317
2012-03-27 09:55:32,2455362363,1,10MN MicroWarpdrive II,2146998.00,Johnny Enema,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659918214
2012-03-27 09:20:16,2455345100,1,10MN MicroWarpdrive II,2146998.00,Alkaziu Medium,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659838365
2012-03-27 09:12:06,2455341099,1,10MN MicroWarpdrive II,2146998.00,Gwad,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659820381
2012-03-27 09:01:03,2455335678,1,10MN MicroWarpdrive II,2146998.00,Snake PL,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659794846
2012-03-27 08:52:47,2455332121,1,10MN MicroWarpdrive II,2146998.00,Nightflyer22,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659777796
2012-03-27 08:36:07,2455325071,2,10MN MicroWarpdrive II,2146998.00,Klim66,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659743793
2012-03-27 08:29:39,2455322407,1,10MN MicroWarpdrive II,2146998.00,z1cc32,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659730118
2012-03-27 08:23:03,2455319793,1,10MN MicroWarpdrive II,2146998.00,acerpower,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659717438
2012-03-27 08:08:06,2455312656,1,10MN MicroWarpdrive II,2152999.99,O'den Patrouette,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659684394
2012-03-27 06:49:24,2455276462,1,Armor Explosive Hardener II,1475105.00,Calsik Obertin,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659510416
2012-03-27 06:12:13,2455259383,1,Armor Explosive Hardener II,1475105.00,Sly Jr,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659427503
2012-03-27 06:11:39,2455259144,1,Armor Explosive Hardener II,1475105.00,Kulper,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659426331
2012-03-27 06:06:42,2455256828,10,Armor Explosive Hardener II,1475105.00,palma kangaroo,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659415156
2012-03-27 04:32:08,2455209925,20,Armor Explosive Hardener II,1475105.00,Zisi,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659197046
2012-03-27 04:16:35,2455201982,4,Energized Adaptive Nano Membrane II,955997.00,Aeonicus XI Maximus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659159911
2012-03-27 04:14:01,2455200832,5,Energized Adaptive Nano Membrane II,955997.00,Titus VonDeadAir,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659153801
2012-03-27 04:13:50,2455200759,1,Armor Explosive Hardener II,1475105.00,K'hallaek Nightwalker,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659153426
2012-03-27 04:12:46,2455200286,1,Armor Explosive Hardener II,1475105.00,Zednic,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659151253
2012-03-27 04:02:44,2455195364,1,Energized Adaptive Nano Membrane II,955997.00,Gavin Winter,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659128191
2012-03-27 04:02:07,2455195071,1,Energized Adaptive Nano Membrane II,955997.00,Stone Braker,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659126937
2012-03-27 03:58:20,2455193183,1,Energized Adaptive Nano Membrane II,955997.00,Aurelie Thalys,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659117999
2012-03-27 03:55:49,2455191963,1,Energized Adaptive Nano Membrane II,955997.00,Sinbelle Ransarne,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659111861
2012-03-27 03:43:39,2455185884,6,Energized Adaptive Nano Membrane II,955997.00,Sinbelle Ransarne,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659083909
2012-03-27 03:28:02,2455177537,2,Energized Adaptive Nano Membrane II,955997.00,uss wolf Pahineh,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659045841
2012-03-27 03:27:19,2455177097,2,Energized Adaptive Nano Membrane II,955997.00,Sorcerious,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659044105
2012-03-27 03:26:30,2455176675,1,EM Ward Field II,1048999.00,Aristarchus X,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659042276
2012-03-27 03:23:52,2455175341,1,EM Ward Field II,1048999.00,Susanna Fuego,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659035497
2012-03-27 03:22:42,2455174629,1,EM Ward Field II,1048999.00,Lavistar Alisplin,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659032576
2012-03-27 03:17:16,2455171899,2,Energized Adaptive Nano Membrane II,955997.00,Alouette Bistrot,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659019858
2012-03-27 03:16:12,2455171361,1,Energized Adaptive Nano Membrane II,955997.00,Walmart Pharmacy,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659017235
2012-03-27 03:13:38,2455170126,2,EM Ward Field II,1048999.00,thamata,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659010939
2012-03-27 03:09:52,2455168119,1,Energized Adaptive Nano Membrane II,955997.00,Tane Nucleus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659001563
2012-03-27 03:09:28,2455167894,1,Energized Adaptive Nano Membrane II,955997.00,Kway'Gon,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5659000652
2012-03-27 03:08:27,2455167371,1,Energized Adaptive Nano Membrane II,955997.00,Tane Nucleus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658998456
2012-03-27 03:05:55,2455166029,1,EM Ward Field II,1100000.03,Gravedigger08,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658991795
2012-03-27 03:05:52,2455166010,1,Energized Adaptive Nano Membrane II,955997.00,Vladmir Sukmeov,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658991591
2012-03-27 03:05:51,2455166000,1,EM Ward Field II,1048999.00,Vogg,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658991524
2012-03-27 03:04:52,2455165459,1,Armor Explosive Hardener II,1475109.95,Commander Fun,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658989045
2012-03-27 03:00:50,2455163345,2,Energized Adaptive Nano Membrane II,955997.00,Tobenrok,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658979418
2012-03-27 02:59:42,2455162769,2,Energized Adaptive Nano Membrane II,955997.00,Nimbolic,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658976917
2012-03-27 02:59:17,2455162571,2,Energized Adaptive Nano Membrane II,957978.00,Seventh Sins,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658976135
2012-03-27 02:59:04,2455162434,1,10MN MicroWarpdrive II,2146998.00,Jen'ka,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658975573
2012-03-27 02:58:33,2455162149,1,10MN MicroWarpdrive II,2146998.00,Tobenrok,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658974385
2012-03-27 02:57:27,2455161450,1,Energized Adaptive Nano Membrane II,955997.00,Vaetys,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658971583
2012-03-27 02:57:24,2455161425,1,10MN MicroWarpdrive II,2152999.99,Exid Rihal,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658971494
2012-03-27 02:54:12,2455159621,3,Armor Explosive Hardener II,1475105.00,ChcknSndwh,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658963160
2012-03-27 02:54:03,2455159509,5,Energized Adaptive Nano Membrane II,955997.00,ChcknSndwh,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658962729
2012-03-27 02:53:49,2455159368,1,10MN MicroWarpdrive II,2146998.00,SXyGeeK Bravo,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658962210
2012-03-27 02:53:09,2455159004,2,10MN MicroWarpdrive II,2146998.92,Richard Rahl Madullier,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658960659
2012-03-27 02:50:53,2455157701,6,Energized Adaptive Nano Membrane II,1050997.99,Mara Journeyman,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658954392
2012-03-27 02:50:47,2455157636,1,10MN MicroWarpdrive II,2146998.00,Twyce Nyetlee,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658954020
2012-03-27 02:50:42,2455157595,1,Energized Adaptive Nano Membrane II,988900.00,Mara Journeyman,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658953817
2012-03-27 02:50:40,2455157567,1,Energized Adaptive Nano Membrane II,988900.00,Mara Journeyman,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658953705
2012-03-27 02:50:37,2455157544,1,Energized Adaptive Nano Membrane II,957997.98,Mara Journeyman,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658953579
2012-03-27 02:50:34,2455157520,1,Energized Adaptive Nano Membrane II,957976.99,Mara Journeyman,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658953478
2012-03-27 02:50:32,2455157490,1,Energized Adaptive Nano Membrane II,957976.00,Mara Journeyman,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658953342
2012-03-27 02:50:29,2455157466,1,Energized Adaptive Nano Membrane II,957976.00,Mara Journeyman,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658953234
2012-03-27 02:48:47,2455156492,1,10MN MicroWarpdrive II,2146998.00,TATTOO'S,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658949131
2012-03-27 02:48:19,2455156224,1,Armor Explosive Hardener II,1475105.00,TATTOO'S,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658947982
2012-03-27 02:48:02,2455156058,2,Energized Adaptive Nano Membrane II,955997.00,Gruji O'Doom,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658947294
2012-03-27 02:47:22,2455155667,1,Energized Adaptive Nano Membrane II,955997.00,VenomSlice,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658945658
2012-03-27 02:45:58,2455154931,2,Energized Adaptive Nano Membrane II,955997.00,TATTOO'S,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658941803
2012-03-27 02:44:49,2455154335,1,10MN MicroWarpdrive II,2146998.00,VenomSlice,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658938729
2012-03-27 02:44:18,2455154055,1,Armor Explosive Hardener II,1545000.00,Arbiter Reformed,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658937508
2012-03-27 02:43:47,2455153774,2,Energized Adaptive Nano Membrane II,957978.00,Arbiter Reformed,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658936257
2012-03-27 02:36:56,2455149635,5,Armor Explosive Hardener II,1475105.00,Adrianna Nicole,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658917912
2012-03-27 02:35:51,2455149096,1,Energized Adaptive Nano Membrane II,955997.00,Cadica Do'Urden,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658914587
2012-03-27 02:27:16,2455143976,1,Energized Adaptive Nano Membrane II,955997.00,Tentrian Lorkin,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658891534
2012-03-27 02:26:21,2455143392,1,10MN MicroWarpdrive II,2146998.00,backflipper,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658889048
2012-03-27 02:26:01,2455143214,1,10MN MicroWarpdrive II,2146998.00,UFS Fenix,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658887870
2012-03-27 02:22:00,2455140564,1,Energized Adaptive Nano Membrane II,955997.00,Tentrian Lorkin,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658876685
2012-03-27 02:10:25,2455133162,1,10MN MicroWarpdrive II,2146998.87,Hardcoregirly,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658842844
2012-03-27 02:10:16,2455133072,7,Neutron Blaster Cannon II,4148897.00,Archie175,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658842490
2012-03-27 02:05:32,2455130516,1,10MN MicroWarpdrive II,2146998.00,Zakn Tawate,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658830407
2012-03-27 02:05:17,2455130404,1,10MN MicroWarpdrive II,2146998.00,Phoebus ApolloX,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658829863
2012-03-27 02:05:10,2455130349,1,10MN MicroWarpdrive II,2146998.00,UFS Fenix,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658829627
2012-03-27 02:03:32,2455129390,3,Energized Adaptive Nano Membrane II,955997.00,Klann Schreck,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658825725
2012-03-27 02:00:44,2455127701,1,10MN MicroWarpdrive II,2146998.00,Prescience,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658817763
2012-03-27 02:00:34,2455127606,1,10MN MicroWarpdrive II,2146998.00,Thadrian Bhelas,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658817339
2012-03-27 01:53:09,2455123175,1,Armor Explosive Hardener II,1475105.00,Eli Odessa,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658797999
2012-03-27 01:50:50,2455121907,1,10MN MicroWarpdrive II,2146998.00,Megan Auduin,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658792014
2012-03-27 01:49:19,2455121066,1,Armor Explosive Hardener II,1475105.00,Antiochus Soter,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658788312
2012-03-27 01:47:15,2455119943,1,Armor Explosive Hardener II,1475105.00,Danielle Rose,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658783588
2012-03-27 01:44:45,2455118685,1,Armor Explosive Hardener II,1475105.00,Megan Auduin,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658776954
2012-03-27 01:44:07,2455118342,1,Armor Explosive Hardener II,1475105.00,Amarrils,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658775538
2012-03-27 01:41:22,2455116794,2,Armor Explosive Hardener II,1475105.00,Demos Altayr,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658768988
2012-03-27 01:38:27,2455115167,1,Armor Explosive Hardener II,1475105.00,Lord McGrage,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658761204
2012-03-27 01:36:42,2455114063,1,EM Ward Field II,1048999.00,Trainotron,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658756748
2012-03-27 01:36:14,2455113805,1,EM Ward Field II,1048999.00,Cazameraz,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658755588
2012-03-27 01:33:30,2455112285,1,EM Ward Field II,1305000.00,Cancer Malice,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658748065
2012-03-27 01:32:23,2455111574,7,Neutron Blaster Cannon II,4149000.00,Demos Altayr,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658745097
2012-03-27 01:32:09,2455111449,1,Neutron Blaster Cannon II,4353228.00,Demos Altayr,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658744593
2012-03-27 01:30:53,2455110660,1,EM Ward Field II,1048999.00,Wukulo,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658740644
2012-03-27 01:29:36,2455109881,3,10MN MicroWarpdrive II,2146998.00,Velafia,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658737190
2012-03-27 01:29:25,2455109766,1,Neutron Blaster Cannon II,4148897.00,Prescience,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658736703
2012-03-27 01:28:34,2455109276,1,10MN MicroWarpdrive II,2146998.00,Prescience,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658734607
2012-03-27 01:27:25,2455108615,1,10MN MicroWarpdrive II,2146998.00,Funkin Free,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658731854
2012-03-27 01:26:55,2455108322,1,EM Ward Field II,1048999.00,Aesir Terona,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658730671
2012-03-27 01:26:22,2455108013,1,EM Ward Field II,1048999.00,Seabasskul,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658729274
2012-03-27 01:25:06,2455107292,1,10MN MicroWarpdrive II,2146998.00,Ryzn,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658725271
2012-03-27 01:24:14,2455106817,1,Armor Explosive Hardener II,1475105.00,Celestra Doxaila,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658723327
2012-03-27 01:23:43,2455106549,1,10MN MicroWarpdrive II,2146998.00,Matzu,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658722215
2012-03-27 01:15:14,2455102007,2,EM Ward Field II,1048999.00,PrehendoOfAnimus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658700494
2012-03-27 01:11:16,2455099725,2,Energized Adaptive Nano Membrane II,955997.00,Col LeClaire,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658690972
2012-03-27 01:08:08,2455097872,2410,Morphite,7649.20,defunctional,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658682545
2012-03-27 01:08:08,2455097871,37590,Morphite,7649.20,Zyzzy Balubah,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658682542
2012-03-27 01:07:29,2455097580,1,10MN MicroWarpdrive II,2146998.00,LuceOscura,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658681245
2012-03-27 01:07:24,2455097541,2,EM Ward Field II,1048999.00,Viki Katana,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658681101
2012-03-27 01:06:48,2455097232,1000,Construction Blocks,6849.99,Svendai,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658679738
2012-03-27 01:05:37,2455096605,12699,Transmitter,8149.90,Nightwing,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658675981
2012-03-27 01:05:37,2455096604,1201,Transmitter,8149.90,Leon Castle,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658675978
2012-03-27 01:05:08,2455096379,9600,Superconductors,9090.85,Fiye Tao,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658675003
2012-03-27 01:05:06,2455096367,1,Energized Adaptive Nano Membrane II,955997.00,Sarell Ensa,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658674929
2012-03-27 01:04:44,2455096149,1881,Robotics,48827.76,I Enjoy Intercourse,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658674029
2012-03-27 01:04:44,2455096148,1947,Robotics,48827.76,Ka tsching,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658674026
2012-03-27 01:04:43,2455096147,1572,Robotics,48827.76,Svendai,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658674023
2012-03-27 01:03:43,2455095581,1,10MN MicroWarpdrive II,2146998.00,SerialTurd,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658671624
2012-03-27 01:03:31,2455095458,11500,Miniature Electronics,7649.99,Diamond Joe,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658671138
2012-03-27 01:03:31,2455095457,100,Miniature Electronics,7649.99,quatona1,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658671135
2012-03-27 01:03:20,2455095348,2,Energized Adaptive Nano Membrane II,955997.00,Templar Aiur,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658670716
2012-03-27 01:03:03,2455095159,5200,Mechanical Parts,6663.90,Industrious Money,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658669971
2012-03-27 01:00:02,2455093301,221,Datacore - Rocket Science,214869.98,Nixie Nova,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658661450
2012-03-27 01:00:02,2455093300,179,Datacore - Rocket Science,214869.98,Zivka Anzhela,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658661447
2012-03-27 00:59:57,2455093249,1,Energized Adaptive Nano Membrane II,957976.00,ikaurs,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658661223
2012-03-27 00:59:30,2455092993,1,Armor Explosive Hardener II,1476993.00,krazyskillz,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658660084
2012-03-27 00:59:28,2455092971,236,Datacore - Quantum Physics,208497.55,volhar,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658659999
2012-03-27 00:59:28,2455092970,4,Datacore - Quantum Physics,208497.55,zealot0,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658659996
2012-03-27 00:58:55,2455092658,159,Datacore - Plasma Physics,311293.83,Mr Fisherman,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658658672
2012-03-27 00:58:55,2455092657,81,Datacore - Plasma Physics,311293.83,Eli Brask,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658658669
2012-03-27 00:58:27,2455092395,62,Datacore - Nuclear Physics,189362.40,Mr Blueberry,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658657526
2012-03-27 00:58:27,2455092394,18,Datacore - Nuclear Physics,189362.40,Tullwynis Nabali,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658657523
2012-03-27 00:58:17,2455092299,2,Energized Adaptive Nano Membrane II,955997.00,Ikicku Alnight,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658657114
2012-03-27 00:58:07,2455092209,398,Datacore - Nanite Engineering,378997.89,Diamond Joe,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658656722
2012-03-27 00:58:07,2455092208,2,Datacore - Nanite Engineering,378997.89,Fraeckel,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658656719
2012-03-27 00:57:45,2455092019,260,Datacore - Molecular Engineering,238995.99,Gatan Hahran,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658655911
2012-03-27 00:57:45,2455092018,20,Datacore - Molecular Engineering,238995.99,Zarathushtri,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658655908
2012-03-27 00:57:41,2455091981,1,Large Shield Transporter II,1229994.00,Michael Jacobson,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658655757
2012-03-27 00:57:07,2455091653,190,Datacore - Mechanical Engineering,369988.98,Tisune Tyan,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658654412
2012-03-27 00:57:07,2455091652,294,Datacore - Mechanical Engineering,369988.98,Vanirs,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658654409
2012-03-27 00:57:07,2455091651,88,Datacore - Mechanical Engineering,369988.98,Lordtater,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658654406
2012-03-27 00:57:07,2455091650,81,Datacore - Mechanical Engineering,369988.98,Kampfpanzer,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658654403
2012-03-27 00:56:54,2455091532,250,Datacore - Mechanical Engineering,364999.98,Kampfpanzer,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658653897
